311
14
94
[158,42,17,24,71,66,50,55,30,28,113,114,57,65,15,11,10,19,8,17,57,40,17,11,17,27,17,18,16,18,50,18,13,21,63,8,63,9,20,72,30,69,27,9,41,38,76,31,11,29,48,8,171,48,43,18,94,9,19,24,8,34,62,12,8,47,27,18,52,65,72,51,58,53,76,93,86,76,9,14,55,32,22,35,63,59,149,40,24,123,25,115,103,54]
[0.2955,0.1142,0.0289,0.0245,0.0362,0.0449,0.0595,0.0748,0.0357,0.0381,0.0576,0.2519,0.0388,0.0995,0.0383,0.0131,0.0068,0.0226,0.0313,0.026,0.1163,0.102,0.0173,0.0168,0.026,0.023,0.0578,0.052,0.0136,0.0306,0.0425,0.0184,0.0177,0.0179,0.1071,0.0068,0.1821,0.0122,0.0272,0.0612,0.051,0.176,0.0138,0.0138,0.0279,0.0323,0.0646,0.0422,0.0131,0.0838,0.049,0.0041,0.0872,0.0245,0.0804,0.0245,0.0959,0.0184,0.0388,0.0449,0.0163,0.0405,0.0949,0.0122,0.015,0.1358,0.0459,0.0275,0.0884,0.0995,0.1591,0.1127,0.0493,0.0991,0.0646,0.0791,0.0439,0.0904,0.0245,0.0333,0.0748,0.0653,0.0262,0.0536,0.0964,0.0201,0.1267,0.0612,0.0245,0.1255,0.0128,0.3715,0.3327,0.1102]
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
2,11
2,17
3,12
4,11
4,16
5,11
5,13
5,18
5,16
6,11
6,15
6,13
6,19
7,42
8,29
9,11
10,19
10,37
10,48
10,50
11,14
12,20
12,61
12,52
13,82
14,25
14,23
14,30
14,31
14,24
14,32
14,22
14,21
14,26
14,28
14,27
14,29
15,81
16,75
17,82
18,75
19,75
20,78
21,71
21,60
21,53
21,39
21,40
21,41
22,38
22,72
22,49
22,58
23,34
23,35
24,37
24,44
25,57
25,63
25,33
25,73
25,60
25,65
25,56
26,41
26,43
27,62
27,58
27,54
27,55
27,56
28,33
28,35
28,40
28,43
28,49
28,51
28,52
28,54
29,75
30,59
30,42
30,36
31,74
32,36
32,47
32,44
32,60
32,45
32,69
32,46
32,48
32,50
33,78
34,78
35,78
36,82
37,61
37,73
37,64
37,66
37,67
37,68
37,69
37,70
37,71
37,72
37,62
38,82
39,82
40,78
41,78
42,74
43,78
44,75
45,75
46,75
46,76
47,75
48,75
49,78
50,75
51,78
52,78
53,76
53,77
54,78
55,77
56,77
57,76
57,77
58,77
59,82
60,77
61,77
62,77
63,77
64,74
65,74
66,75
66,76
67,74
68,82
69,77
69,75
70,77
70,76
71,76
72,76
73,77
74,82
75,82
76,82
77,78
78,79
78,80
79,81
80,81
81,82
82,83
83,84
83,85
84,86
85,86
86,87
87,88
88,89
88,90
89,92
90,91
90,93
92,94
-1,-1
