3786
21
83
[1673,985,1836,973,1700,2881,2231,1040,1793,1250,700,464,500,1133,577,483,880,667,600,233,408,847,767,850,780,912,748,1863,714,1004,713,642,629,1234,1143,1266,792,1251,1310,663,494,1288,792,578,594,578,622,578,564,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,467,887,396,1296,1100,2543,764,357,701,1164,286,2100,450,1300,3691]
[0.8532,0.3349,0.6242,0.3308,0.578,0.9795,0.7585,0.5304,0.6096,0.425,0.238,0.1578,0.17,0.3852,0.1962,0.1642,0.4488,0.3402,0.306,0.0792,0.1387,0.432,0.2608,0.289,0.2652,0.3101,0.2543,0.6334,0.2428,0.3414,0.3636,0.2183,0.2139,0.4196,0.3886,0.4304,0.2693,0.4253,0.4454,0.2254,0.168,0.4379,0.2693,0.1965,0.202,0.1965,0.2115,0.1965,0.1918,0.1965,0.1965,0.2948,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1588,0.3016,0.1346,0.4406,0.374,0.8646,0.2598,0.1821,0.2383,0.3958,0.1459,0.714,0.153,0.442,1.2549]
1,2
2,3
2,4
2,5
3,6
4,6
4,7
5,8
6,9
6,10
7,11
8,77
8,78
9,12
10,13
10,14
10,25
11,15
12,16
13,17
13,18
13,20
14,19
15,20
15,39
16,77
16,78
17,21
17,22
17,28
18,23
19,24
20,26
21,27
22,27
23,74
24,28
24,29
25,32
26,74
27,69
28,32
29,30
30,31
31,39
32,33
32,34
32,35
32,36
33,37
34,77
34,78
35,77
35,78
36,38
36,39
37,40
38,41
39,42
39,43
39,44
39,75
40,77
40,78
41,45
42,77
42,78
43,77
43,78
44,46
45,47
46,48
47,49
48,50
49,69
50,51
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,74
68,75
69,70
69,71
70,72
71,73
72,73
73,74
73,75
74,76
75,76
76,77
76,78
77,79
78,79
79,80
79,81
80,82
81,83
82,83
-1,-1
