1400
12
32
[458,276,520,1400,352,196,214,456,646,512,408,262,544,202,458,694,616,678,328,324,100,352,544,500,382,858,388,352,428,238,258,196]
[0.2336,0.0938,0.2652,0.952,0.359,0.1666,0.1091,0.155,0.3295,0.4352,0.2081,0.0891,0.2774,0.1374,0.3114,0.4719,0.5236,0.2305,0.1673,0.2754,0.051,0.2394,0.3699,0.34,0.1299,0.4376,0.2638,0.1197,0.5093,0.1618,0.1316,0.1666]
1,5
2,6
3,9
4,15
5,6
6,7
6,8
6,9
7,21
8,21
9,10
9,11
10,16
11,12
12,13
13,14
13,15
14,16
14,17
15,17
16,18
17,19
18,21
19,20
20,21
21,22
21,23
21,24
22,25
23,32
24,32
25,26
26,27
27,28
28,29
29,30
30,31
31,32
-1,-1
