620
10
83
8
[[2,2,2,35,24,13,13,17,8,5,5,43,43,2,2,10,3,3,2,2,2,15,15,20,20,12,12,40,40,11,16,16,21,1,2,2,22,22,20,12,15,15,35,35,30,20,35,20,38,30,20,18,70,26,50,8,8,8,15,8,6,252,6,7,28,7,6,16,14,20,32,24,30,43,12,17,11,16,14,7,14,4,0],
[3,3,3,36,25,14,14,18,9,6,6,44,44,3,3,11,4,4,3,3,3,16,16,21,21,13,13,41,41,12,17,17,22,2,3,3,23,23,21,13,16,16,36,36,31,21,36,21,39,31,21,19,71,27,51,9,9,9,16,9,7,253,7,8,29,8,7,17,15,21,33,25,31,44,13,18,12,17,15,8,15,5,1],
[3,3,3,36,25,14,14,18,9,6,6,44,44,3,3,11,4,4,3,3,3,16,16,21,21,13,13,41,41,12,17,17,22,2,3,3,23,23,21,13,16,16,36,36,31,21,36,21,39,31,21,19,71,27,51,9,9,9,16,9,7,253,7,8,29,8,7,17,15,21,33,25,31,44,13,18,12,17,15,8,15,5,1],
[3,3,3,36,25,14,14,18,9,6,6,44,44,3,3,11,4,4,3,3,3,16,16,21,21,13,13,41,41,12,17,17,22,2,3,3,23,23,21,13,16,16,36,36,31,21,36,21,39,31,21,19,71,27,51,9,9,9,16,9,7,253,7,8,29,8,7,17,15,21,33,25,31,44,13,18,12,17,15,8,15,5,1],
[3,3,3,36,25,14,14,18,9,6,6,44,44,3,3,11,4,4,3,3,3,16,16,21,21,13,13,41,41,12,17,17,22,2,3,3,23,23,21,13,16,16,36,36,31,21,36,21,39,31,21,19,71,27,51,9,9,9,16,9,7,253,7,8,29,8,7,17,15,21,33,25,31,44,13,18,12,17,15,8,15,5,1],
[3,3,3,36,25,14,14,18,9,6,6,44,44,3,3,11,4,4,3,3,3,16,16,21,21,13,13,41,41,12,17,17,22,2,3,3,23,23,21,13,16,16,36,36,31,21,36,21,39,31,21,19,71,27,51,9,9,9,16,9,7,253,7,8,29,8,7,17,15,21,33,25,31,44,13,18,12,17,15,8,15,5,1],
[3,3,3,36,25,14,14,18,9,6,6,44,44,3,3,11,4,4,3,3,3,16,16,21,21,13,13,41,41,12,17,17,22,2,3,3,23,23,21,13,16,16,36,36,31,21,36,21,39,31,21,19,71,27,51,9,9,9,16,9,7,253,7,8,29,8,7,17,15,21,33,25,31,44,13,18,12,17,15,8,15,5,1],
[3,3,3,36,25,14,14,18,9,6,6,44,44,3,3,11,4,4,3,3,3,16,16,21,21,13,13,41,41,12,17,17,22,2,3,3,23,23,21,13,16,16,36,36,31,21,36,21,39,31,21,19,71,27,51,9,9,9,16,9,7,253,7,8,29,8,7,17,15,21,33,25,31,44,13,18,12,17,15,8,15,5,1]]
[[4e+10,4e+10,0.01,4e+10,2.89,1,4e+10,7.84,4e+10,2.89,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,0.01,4e+10,1.96,4e+10,4e+10,4e+10,3.24,4e+10,4e+10,4e+10,0.04,4.41,4e+10,4e+10,0.16,4e+10,4,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,5.76,4e+10,0.25,3.61,4e+10,0.04,4e+10,4e+10,0.36,4e+10,4e+10,4e+10,4e+10,9,0.04,4.41,4e+10,4e+10,4e+10,0.64,2.56,4e+10,4e+10,4e+10,1.96,4e+10,4e+10,4e+10,4e+10,4e+10,7.84,4e+10,4e+10,3.61],
[0,1.7161,0.0121,0,2.9241,1.0201,20.3401,7.8961,0,2.9241,0,0.2601,6.3001,4e+10,0,0.8281,0.0441,4e+10,12.3201,0,1.7161,4e+10,4e+10,2.2801,1.4641,2.2801,0.0121,4e+10,1.9881,9.0601,0.0961,1.0201,3.2761,9.0601,1.9881,2.9241,0.0441,4.4521,0.0441,0,0.1681,0,4.0401,3.2761,0.0121,1.9881,0,6.3001,0,5.8081,4e+10,0.2601,3.6481,0.6561,0.0441,0,0.8281,0.3721,0.2601,4e+10,15.2881,2.2801,9.0601,0.0441,4.4521,2.2801,4.0401,0.0121,0.6561,2.5921,1.0201,6.3001,4.8841,4e+10,4e+10,0,0.6561,3.6481,1.0201,7.8961,1.9881,0.1681,3.6481],
[4e+10,1.69,0.01,4e+10,2.89,1,20.25,7.84,4e+10,2.89,4e+10,0.25,6.25,0.16,4e+10,0.81,0.04,0.49,12.25,4e+10,1.69,0,3.24,2.25,1.44,2.25,0.01,1.69,1.96,9,0.09,1,3.24,0,1.96,2.89,0.04,4.41,0.04,4e+10,0.16,4e+10,4,3.24,4e+10,1.96,4e+10,0,0,5.76,0,0.25,3.61,0,0.04,4e+10,0.81,0.36,0,1.44,15.21,2.25,4e+10,0.04,4.41,0,4,0.01,0.64,2.56,1,4e+10,4.84,1.96,0,4e+10,0.64,3.61,1,7.84,1.96,0.16,3.61],
[4.00001e+10,2.0449,0.0529,4e+10,3.3489,1.2769,4e+10,4e+10,0,3.3489,4.00001e+10,0,6.9169,0,4.00001e+10,1.0609,0.1089,0.6889,0,0,2.0449,4.00001e+10,3.7249,2.6569,0,4e+10,0.0529,0,2.3409,9.7969,0.1849,1.2769,4e+10,4.00001e+10,2.3409,0,0.1089,4.9729,0.1089,4.00001e+10,0.2809,4.00001e+10,4.5369,3.7249,0,2.3409,4e+10,0,4.00001e+10,6.4009,4.00001e+10,4e+10,4e+10,4.00001e+10,0.1089,4.00001e+10,4e+10,0.5329,4.00001e+10,1.7689,16.2409,2.6569,9.7969,0.1089,4.9729,4.00001e+10,4.5369,0.0529,0.8649,2.9929,1.2769,6.9169,0,2.3409,4.00001e+10,4.00001e+10,0.8649,4.1209,1.2769,8.5849,2.3409,0.2809,4.1209],
[4e+10,0,0.0441,4e+10,3.2761,4e+10,4e+10,8.4681,4e+10,3.2761,4e+10,0,0,4e+10,4e+10,1.0201,0.0961,0,4e+10,4e+10,1.9881,4e+10,0,0,4e+10,2.5921,0.0441,4e+10,4e+10,9.6721,0,1.2321,3.6481,4e+10,0,4e+10,0.0961,4.8841,0,4e+10,0.2601,4e+10,4.4521,3.6481,4e+10,0,4e+10,4e+10,4e+10,6.3001,4e+10,0.3721,4e+10,0,0.0961,4e+10,0,0.5041,4e+10,1.7161,16.0801,0,9.6721,0.0961,4.8841,4e+10,4.4521,0,0.8281,2.9241,0,6.8121,4e+10,2.2801,4e+10,0,0,4.0401,0,8.4681,0,0.2601,4.0401],
[4e+10,4e+10,0.0484,4e+10,3.3124,1.2544,21.3444,8.5264,4e+10,3.3124,4e+10,4e+10,4e+10,4e+10,4e+10,1.0404,0.1024,4e+10,4e+10,4e+10,0,4e+10,4e+10,4e+10,4e+10,2.6244,0.0484,0,2.3104,9.7344,4e+10,0,3.6864,4e+10,4e+10,4e+10,0.1024,4.9284,4e+10,4e+10,4e+10,4e+10,4.4944,3.6864,4e+10,4e+10,4e+10,0,4e+10,6.3504,4e+10,0.3844,4.0804,0,0.1024,0,4e+10,4e+10,4e+10,1.7424,4e+10,4e+10,9.7344,0.1024,4.9284,4e+10,4.4944,4e+10,0.8464,2.9584,4e+10,0,4e+10,2.3104,4e+10,4e+10,4e+10,4.0804,4e+10,8.5264,4e+10,0.2704,4.0804],
[4e+10,4e+10,4e+10,4e+10,3.0976,1.1236,0,8.1796,4e+10,3.0976,4e+10,4e+10,0,4e+10,4e+10,0,0.0676,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,4e+10,2.4336,0.0256,4e+10,2.1316,0,4e+10,4e+10,3.4596,0,0,4e+10,0.0676,4.6656,4e+10,4e+10,0.2116,4e+10,4.2436,0,4e+10,4e+10,4e+10,4e+10,0,6.0516,4e+10,0.3136,3.8416,4e+10,4e+10,4e+10,4e+10,0.4356,4e+10,1.5876,15.6816,4e+10,9.3636,4e+10,4.6656,4e+10,0,0,0.7396,2.7556,0,4e+10,0,2.1316,4e+10,4e+10,4e+10,0,4e+10,8.1796,4e+10,0.2116,3.8416],
[4.00001e+10,4.00001e+10,0.0784,4e+10,3.5344,1.3924,4.00001e+10,8.8804,4.00001e+10,3.5344,4.00001e+10,4.00001e+10,4.00001e+10,4.00001e+10,4.00001e+10,4.00001e+10,0,4.00001e+10,4.00001e+10,4.00001e+10,4e+10,0,4.00001e+10,4.00001e+10,4.00001e+10,0,0.0784,4.00001e+10,4e+10,4e+10,4.00001e+10,4.00001e+10,3.9204,4.00001e+10,4.00001e+10,4.00001e+10,0.1444,5.1984,4.00001e+10,4.00001e+10,0.3364,4.00001e+10,4.7524,4.00001e+10,4e+10,0,4.00001e+10,4.00001e+10,4.00001e+10,6.6564,4.00001e+10,0.4624,4.3264,4.00001e+10,0.1444,4.00001e+10,4.00001e+10,0.6084,4.00001e+10,0,0,4.00001e+10,10.1124,0.1444,4e+10,4.00001e+10,0,4e+10,0.9604,3.1684,4.00001e+10,4.00001e+10,4.00001e+10,2.4964,4.00001e+10,4.00001e+10,0,4.00001e+10,4.00001e+10,8.8804,4.00001e+10,0,4.3264]]
1,4
1,5
2,4
2,5
3,4
3,5
4,8
5,6
5,7
5,8
6,83
7,83
8,9
8,12
8,13
9,10
9,11
10,14
11,14
12,15
13,15
14,19
15,16
15,17
15,18
16,20
17,19
17,20
18,19
18,20
19,21
20,21
20,24
20,25
20,26
20,27
20,28
20,29
20,30
20,36
21,22
21,23
22,83
23,83
24,40
24,43
24,54
24,56
24,57
25,40
25,44
25,54
25,56
25,57
26,40
27,40
28,43
28,46
28,47
28,48
28,54
28,56
28,57
29,44
29,46
29,47
29,48
29,54
29,56
29,57
30,31
30,32
30,33
31,34
32,34
33,34
34,35
35,36
36,37
36,38
36,39
37,40
37,45
38,40
38,45
39,83
40,41
40,42
40,53
40,55
41,59
42,59
43,49
44,49
45,59
46,59
47,59
48,59
49,50
49,52
50,51
50,58
51,83
52,59
53,59
54,59
55,59
56,59
57,59
58,59
59,60
60,61
61,62
62,63
63,64
63,72
63,75
65,68
66,68
67,68
68,73
68,74
69,73
69,76
69,77
69,78
69,79
69,80
69,81
69,82
69,83
70,73
70,76
70,77
70,78
70,79
70,80
70,81
70,82
71,73
71,76
71,77
71,78
71,79
71,80
71,81
71,82
72,73
72,76
72,77
72,78
72,79
72,80
72,81
72,82
73,76
73,77
73,78
73,79
73,80
73,81
73,82
74,83
75,76
75,77
75,78
75,79
75,80
75,81
75,82
76,83
77,83
78,83
79,83
80,83
81,83
82,83
-1,-1
