21
5
21
5
0.5
[[4,3,9,5,9,4,8,7,5,1,3,1,5,3,5,3,13,5,2,3,7],
[4,3,9,5,9,4,8,7,5,1,3,1,5,3,5,3,13,5,2,3,7],
[0,1,5,1,5,0,4,3,1,3,1,3,1,1,1,1,9,1,2,1,3],
[0,1,5,1,5,0,4,3,1,3,1,3,1,1,1,1,9,1,2,1,3],
[2,1,7,3,7,2,6,5,3,1,1,1,3,1,3,1,11,3,0,1,5]]
[[0.0244,0.0138,0.0414,0.051,0.1791,0.0272,0.1744,0.1001,0.0255,0.0017,0.0306,0.001,0.0385,0.0138,0.03,0.0276,0.4316,0.0385,0.0142,0.0078,0.0497],
[0.0244,0.0138,0.0414,0.051,0.1791,0.0272,0.1744,0.1001,0.0255,0.0017,0.0306,0.001,0.0385,0.0138,0.03,0.0276,0.4316,0.0385,0.0142,0.0078,0.0497],
[15.9756,11.9862,35.9586,19.949,35.8209,15.9728,31.8256,27.8999,19.9745,3.9983,11.9694,3.999,19.9615,11.9862,19.97,11.9724,51.5684,19.9615,7.9858,11.9922,27.9503],
[15.9756,11.9862,35.9586,19.949,35.8209,15.9728,31.8256,27.8999,19.9745,3.9983,11.9694,3.999,19.9615,11.9862,19.97,11.9724,51.5684,19.9615,7.9858,11.9922,27.9503],
[7.9756,5.9862,17.9586,9.949,17.8209,7.9728,15.8256,13.8999,9.9745,1.9983,5.9694,1.999,9.9615,5.9862,9.97,5.9724,25.5684,9.9615,3.9858,5.9922,13.9503]]
1,2
1,3
2,21
3,4
4,5
4,21
5,6
5,7
6,8
7,8
7,14
8,9
9,10
9,11
9,12
9,13
10,15
11,15
12,15
13,17
13,18
14,19
15,16
15,18
16,17
17,20
18,19
-1,-1
