2490
8
80
5
[[139,12,214,184,153,604,189,129,178,335,0,45,462,175,425,261,309,150,206,1078,492,82,154,0,94,190,399,161,1369,159,543,189,47,212,101,69,204,474,579,231,127,197,167,387,414,117,67,42,208,52,126,180,369,97,248,120,166,0,102,256,89,409,177,47,206,234,183,239,455,78,70,95,135,0,132,308,94,303,145,0],
[139,12,214,184,153,604,189,129,178,335,0,45,462,175,425,261,309,150,206,1078,492,82,154,0,94,190,399,161,1369,159,543,189,47,212,101,69,204,474,579,231,127,197,167,387,414,117,67,42,208,52,126,180,369,97,248,120,166,0,102,256,89,409,177,47,206,234,183,239,455,78,70,95,135,0,132,308,94,303,145,0],
[135,8,210,180,149,600,185,125,174,331,0,41,458,171,421,257,305,146,202,1074,488,78,150,0,90,186,395,157,1365,155,539,185,43,208,97,65,200,470,575,227,123,193,163,383,410,113,63,38,204,48,122,176,365,93,244,116,162,0,98,252,85,405,173,43,202,230,179,235,451,74,66,91,131,0,128,304,90,299,141,0],
[139,12,214,184,153,604,189,129,178,335,0,45,462,175,425,261,309,150,206,1078,492,82,154,0,94,190,399,161,1369,159,543,189,47,212,101,69,204,474,579,231,127,197,167,387,414,117,67,42,208,52,126,180,369,97,248,120,166,0,102,256,89,409,177,47,206,234,183,239,455,78,70,95,135,0,132,308,94,303,145,0],
[138,11,213,183,152,603,188,128,177,334,0,44,461,174,424,260,308,149,205,1077,491,81,153,0,93,189,398,160,1368,158,542,188,46,211,100,68,203,473,578,230,126,196,166,386,413,116,66,41,207,51,125,179,368,96,247,119,165,0,101,255,88,408,176,46,205,233,182,238,454,77,69,94,134,0,131,307,93,302,144,0]]
[[0,0,0,1.7424,1.3924,26.1121,8.8804,13.9876,0.4761,16.4836,0,2.4336,1.6384,0,0,0.6084,10.3041,26.8324,3.3856,13.2496,0.1156,16.6464,0,0,0,0,0.5625,12.7449,5.1984,9.61,6.6564,2.7889,0,7.3441,4.84,0,0.2916,22.5625,0.5625,0,0,20.25,14.2884,14.1376,0,33.5241,0,6.4009,4.2025,0.3025,2.6896,0.8281,0,17.5561,2.4964,0,0.1156,0,0,0.36,21.5296,0,0,10.3684,2.0736,10.24,2.1025,0,1.0404,0,5.3824,9.1204,0,0,0,0,0,4.1209,21.3444,0],
[6.4009,8.8209,2.7889,0.5184,0.3364,20.3401,5.6644,9.8596,0.0081,0,0,0.9216,0.4624,23.2324,0.3721,0,0,20.9764,1.5376,9.2416,0.0676,12.1104,0.36,0,7.7841,2.8561,0.0225,8.8209,2.8224,6.25,3.9204,1.1449,0.36,0,2.56,0.36,0.0036,17.2225,0.0225,0.36,0.36,15.21,10.1124,9.9856,0.36,26.9361,0.0225,0,2.1025,0,1.0816,0.0961,12.5316,12.8881,0.9604,14.8996,0.0676,0,0.36,0,16.3216,13.7641,11.4921,6.8644,0.7056,6.76,0.7225,0.36,0.1764,5.76,2.9584,5.8564,0.36,0,0,11.2896,0,2.0449,16.1604,0],
[0.81,7.1289,1.8769,0.1764,0.0784,17.7241,4.3264,8.0656,0.0441,9.9856,0,0.4356,0.1444,20.4304,0.0961,0.0144,5.3361,0,0.8836,7.5076,0.3136,10.1124,0.81,0,6.2001,0.81,0.0225,7.1289,1.9044,4.84,2.8224,0.5929,0.81,3.2761,1.69,0.81,0.1296,14.8225,0.0225,0.81,0.81,0,8.2944,8.1796,0.81,23.9121,0.0225,2.6569,1.3225,0.1225,0.5476,0.0001,10.4976,10.8241,0.4624,12.6736,0.3136,0,0.81,0.09,13.9876,11.6281,9.5481,5.3824,0.2916,5.29,0.3025,0.81,0.0144,4.41,2.0164,4.4944,0.81,0,11.2225,9.3636,10.0489,1.2769,13.8384,0],
[0,10.0489,0.16,0.8464,0.6084,22.1841,6.6564,11.1556,0.0841,13.3956,0,1.3456,0,25.2004,0.16,0.1444,0,22.8484,2.0736,10.4976,0.0036,13.5424,0.16,0,0.16,0.16,0.1225,10.0489,3.5344,7.29,4.7524,1.6129,0,0,3.24,0.16,0.0196,18.9225,0.1225,0,0.16,16.81,11.4244,11.2896,0.16,29.0521,0.16,4.5369,0,0.0225,1.5376,0.2601,0.16,14.3641,1.3924,0.16,0.0036,0,0,0.04,17.9776,0.16,0.16,7.9524,1.0816,0,1.1025,0.16,0,0.16,3.6864,6.8644,0.16,0,14.8225,0.16,0.16,2.6569,17.8084,0],
[6.25,6.25,6.25,0.6724,0.4624,21.2521,6.1504,10.4976,0.0361,12.6736,0,1.1236,0.6084,6.25,0,0.0784,7.3441,0,1.7956,9.8596,0.0256,12.8164,0,0,6.25,6.25,0.0625,9.4249,3.1684,6.76,4.3264,1.3689,6.25,4.8841,2.89,6.25,0.0016,18.0625,0.0625,6.25,6.25,16,10.7584,10.6276,0,27.9841,6.25,4.1209,2.4025,0.0025,1.2996,0,6.25,0,1.1664,6.25,0.0256,0,6.25,0.01,17.1396,6.25,6.25,0,0.8836,7.29,0.9025,6.25,0.2704,6.25,3.3124,6.3504,6.25,0,6.25,6.25,6.25,2.3409,0,0]]
[50,50,50,50,51]
1,2
1,3
1,5
1,6
1,11
2,8
3,4
4,8
5,7
6,7
7,9
8,9
9,10
10,23
11,12
11,14
12,15
13,20
14,16
15,17
16,18
17,20
18,19
19,20
20,21
20,23
21,24
22,25
23,24
24,25
24,26
25,30
26,27
26,28
26,29
27,33
28,34
29,30
30,31
31,32
32,42
33,37
34,35
35,36
35,37
36,42
37,41
38,39
39,40
40,41
41,43
42,43
43,51
44,47
45,46
46,47
47,49
48,49
49,50
50,60
51,60
51,61
52,53
53,54
54,55
54,56
54,57
55,58
56,58
57,59
58,59
59,67
60,62
61,62
62,59
63,64
64,65
65,66
66,73
67,68
68,74
69,70
70,71
71,72
72,74
73,74
74,75
75,76
75,77
76,79
77,78
78,79
79,80
-1,-1
