34
10
29
4
[[7,19,15,5,12,10,8,16,2,6,21,10,9,4,14,7,14,17,10,16,1,9,25,14,14,2,10,7,20],
[8,20,16,6,13,11,9,17,3,7,22,11,10,5,15,8,15,18,11,17,2,10,26,15,15,3,11,8,21],
[8,20,16,6,13,11,9,17,3,7,22,11,10,5,15,8,15,18,11,17,2,10,26,15,15,3,11,8,21],
[8,20,16,6,13,11,9,17,3,7,22,11,10,5,15,8,15,18,11,17,2,10,26,15,15,3,11,8,21]]
[[1,4,0,4,9,0,4e+10,0,0,1,4,1,4e+10,0,4e+10,0,9,1,0,0,9,4,1,0,0,0,0,0,1],
[1.0609,4.1209,0.0009,4.1209,9.1809,4e+10,0,4e+10,0.0009,1.0609,4.1209,1.0609,0,0.0009,1.0609,0.0009,9.1809,1.0609,0.0009,0.0009,9.1809,4.1209,4e+10,0.0009,0.0009,0.0009,0.0009,0.0009,1.0609],
[1,4,0,4,9,0,4e+10,0,0,1,4,1,4e+10,0,0,0,9,4e+10,0,0,9,4,1,0,0,0,0,0,1],
[4e+10,4.5796,0.0196,4.5796,9.8596,0.0196,0,0.0196,0.0196,1.2996,4.5796,1.2996,4.00001e+10,0.0196,4.00001e+10,0.0196,9.8596,1.2996,0.0196,0.0196,9.8596,4.5796,1.2996,0.0196,0.0196,0.0196,0.0196,0.0196,1.2996]]
1,3
1,25
2,6
2,26
3,4
4,5
5,8
5,13
6,8
7,9
7,12
7,25
8,11
8,16
9,10
10,14
10,15
11,17
12,15
13,17
14,16
15,19
16,18
17,20
18,22
19,21
20,23
21,22
22,23
23,24
23,28
24,29
25,29
26,27
27,29
28,29
-1,-1
