34
10
29
2
[[7,19,15,5,12,10,8,16,2,6,21,10,9,4,14,7,14,17,10,16,1,9,25,14,14,2,10,7,20],
[8,20,16,6,13,11,9,17,3,7,22,11,10,5,15,8,15,18,11,17,2,10,26,15,15,3,11,8,21]]
[[2,0.5,5,3.4,4.3,1.4,4.6,2.8,2.1,3.7,3.9,4.3,2.2,0.1,4.4,1.3,2.6,1.4,4.2,4.1,3.9,1.3,1.6,2.8,4,3.8,3.7,2,5.9],
[2.14,200000,5.14,3.54,200000,1.54,4.74,2.94,2.24,3.84,4.04,4.44,200000,0.24,200000,1.44,2.74,1.54,4.34,200000,4.04,1.44,1.74,2.94,200000,200000,3.84,2.14,6.04]]
1,3
1,25
2,6
2,26
3,4
4,5
5,8
5,13
6,8
7,9
7,12
7,25
8,11
8,16
9,10
10,14
10,15
11,17
12,15
13,17
14,16
15,19
16,18
17,20
18,22
19,21
20,23
21,22
22,23
23,24
23,28
24,29
25,29
26,27
27,29
28,29
-1,-1
