21
5
21
4
10000
[[4,3,9,5,9,4,8,7,5,1,3,1,5,3,5,3,13,5,2,3,7],
[1,0,6,2,6,1,5,4,2,2,0,2,2,0,2,0,10,2,1,0,4],
[2,1,7,3,7,2,6,5,3,1,1,1,3,1,3,1,11,3,0,1,5],
[1,0,6,2,6,1,5,4,2,2,0,2,2,0,2,0,10,2,1,0,4]]
[[0.00612,0.00459,0.00459,0.0102,0.01989,0.0068,0.02176,0.01428,0.0051,0.0017,0.0102,0.00102,0.00765,0.00459,0.00595,0.00918,0.03315,0.00765,0.00714,0.00255,0.00714],
[0.00408,0.00306,0,0.00765,0.0153,0.00476,0.01768,0.01071,0.00255,0.00119,0.00867,0.00051,0.0051,0.00306,0.0034,0.00765,0.02652,0.0051,0.00612,0.00102,0.00357],
[0.00476,0.00357,0.00153,0.0085,0.01683,0.00544,0.01904,0.0119,0.0034,0.00136,0.00918,0.00068,0.00595,0.00357,0.00425,0.00816,0.02873,0.00595,0.00646,0.00153,0.00476],
[0.00408,0.00306,0,0.00765,0.0153,0.00476,0.01768,0.01071,0.00255,0.00119,0.00867,0.00051,0.0051,0.00306,0.0034,0.00765,0.02652,0.0051,0.00612,0.00102,0.00357]]
1,2
1,3
2,21
3,4
4,5
4,21
5,6
5,7
6,8
7,8
7,14
8,9
9,10
9,11
9,12
9,13
10,15
11,15
12,15
13,17
13,18
14,19
15,16
15,18
16,17
17,20
18,19
-1,-1
