1800
20
80
1
[[139,12,214,184,153,604,189,129,178,335,0,45,462,175,425,261,309,150,206,1078,492,82,154,0,94,190,399,161,1369,159,543,189,47,212,101,69,204,474,579,231,127,197,167,387,414,117,67,42,208,52,126,180,369,97,248,120,166,0,102,256,89,409,177,47,206,234,183,239,455,78,70,95,135,0,132,308,94,303,145,0]]
[[6.25,14.44,30.25,86.49,54.76,42.25,40.96,10.89,31.36,8.6436,50.41,25,1.44,4.84,1,49,18.49,5.76,16,5.76,24.01,70.56,47.61,6.25,1122.25,29.16,112.36,40.96,5.76,59.29,16.81,21.16,6.25,81,6.25,36,25,73.96,2.89,12.25,98.01,5.76,207.36,25,116.64,5.76,5.76,49,17.64,6.25,0.49,2.1025,2.89,9,4,64,190.44,6.25,12.96,1.69,6.25,21.16,6.25,81,6.25,36,25,73.96,2.89,12.25,98.01,5.76,207.36,25,116.64,5.76,21.16,6.25,81,6.25]]
1,2
1,3
1,5
1,6
1,11
2,8
3,4
4,8
5,7
6,7
7,9
8,9
9,10
10,23
11,12
11,14
12,15
13,20
14,16
15,17
16,18
17,20
18,19
19,20
20,21
20,23
21,24
22,25
23,24
24,25
24,26
25,30
26,27
26,28
26,29
27,33
28,34
29,30
30,31
31,32
32,42
33,37
34,35
35,36
35,37
36,42
37,41
38,39
39,40
40,41
41,43
42,43
43,51
44,47
45,46
46,47
47,49
48,49
49,50
50,60
51,60
51,61
52,53
53,54
54,55
54,56
54,57
55,58
56,58
57,59
58,59
59,67
60,62
61,62
62,59
63,64
64,65
65,66
66,73
67,68
68,74
69,70
70,71
71,72
72,74
73,74
74,75
75,76
75,77
76,79
77,78
78,79
79,80
-1,-1
